# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.532666666666666733e-01,7.072738356520137382e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.787333333333333107e-01,7.224312898555489415e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.786999999999999811e-01,7.177988918244565530e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.978666666666666463e-01,7.121413380117437297e-01,0.000000000000000000e+00
2.222222222222221877e+00,4.005000000000000226e-01,7.101883283395672430e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.071333333333333471e-01,7.092063503656761414e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.178666666666666640e-01,7.109925533218897087e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.273000000000000131e-01,7.132860527925820593e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.287000000000000255e-01,7.062051281710364226e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.419666666666666743e-01,7.097954119195110101e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.481999999999999873e-01,7.059783444134621888e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.524333333333333540e-01,6.948753891469209298e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.497333333333333183e-01,6.974576146120107234e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.576999999999999957e-01,6.992222639401979301e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.683999999999999830e-01,6.800775684038392610e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.697333333333333361e-01,6.929764406251859299e-01,0.000000000000000000e+00
