# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.542333333333333445e-01,7.110212951542603799e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.766999999999999793e-01,7.312605657969852846e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.824666666666666770e-01,7.260096245827787342e-01,0.000000000000000000e+00
2.857142857142856762e+00,3.941333333333333355e-01,7.192026582770327803e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.988333333333333175e-01,7.195963077878066994e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.078333333333333255e-01,7.182063461948532401e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.129666666666666486e-01,7.212914269813461843e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.244999999999999885e-01,7.227849341625741664e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.304000000000000048e-01,7.177752844078740813e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.383000000000000229e-01,7.212424475314020977e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.440000000000000058e-01,7.195084614083198105e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.470333333333333381e-01,7.030825415088560737e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.479666666666666797e-01,7.097745597284185193e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.576000000000000068e-01,7.109014442381040855e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.658333333333333215e-01,6.930569736374209144e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.677999999999999936e-01,7.036936211352833315e-01,0.000000000000000000e+00
